"","baseMean","log2FoldChange (cortex over medulla)","lfcSE","stat","pvalue","padj"
"HIBCH",1058.02507178684,1.01591671080831,0.214632796174697,4.73327808664161,2.20922479465821e-06,3.22461220596533e-05
"INPP1",179.797345203349,-0.130398383135308,0.174625922192925,-0.7467298182182,0.455226666794432,0.640096095930698
"MFSD6",576.068083735564,-0.107796052468059,0.185237090954949,-0.581935571932926,0.560610078936067,0.723964209574475
"NEMP2",127.995328987524,-0.271500909374971,0.232356899968336,-1.16846501830576,0.242619241829703,0.425556280124123
"NAB1",801.395042371433,-0.383173328214676,0.134207713686727,-2.8550767887239,0.00430264245246618,0.0201834545326516
"GLS",9098.70834845588,0.397029292296498,0.261597467711163,1.51771076291483,0.129087329599286,0.274254547911677
"STAT1",1986.87466239473,0.096908112991228,0.216873450064585,0.446841754776201,0.654989320903797,0.793678145323604
"STAT4",46.8416263103452,0.207307483400569,0.303227896497625,0.683668903141939,0.494184264167742,0.672439197890651
"MYO1B",1614.562761389,0.135408881018895,0.144620856462957,0.936302579936516,0.349117420211194,0.542250130777009
"NABP1",366.87487333176,1.52785475200484,0.221670776597123,6.89245003540386,5.4839556687127e-12,3.30387236902753e-10
"LOC105747689",16.7579858583331,1.94070082448461,0.444399029132064,4.36702309695615,1.25951412971829e-05,0.000145066392116965
"SDPR",570.306743013381,0.245550167469915,0.154109682682054,1.59334678520177,0.111082416555059,0.246681832386078
"TMEFF2",0.76355097148471,-0.0918333591282843,0.654295412319846,-0.140354582042205,0.888379840841551,NA
"PCGEM1",0.996129148345637,-1.45976342710633,0.711393309204952,-2.05197801022018,0.0401717995305739,NA
"SLC39A10",814.412975418507,-0.377291739294981,0.153646613569773,-2.45558122323111,0.0140656962649182,0.0523088951314528
"DNAH7",859.764848903144,-0.279951312536199,0.181008999404061,-1.54661543601637,0.121956005301719,0.263972870197618
"STK17B",314.564814756416,0.0820714026069561,0.194446093630281,0.422077919256152,0.672968144300692,0.806507299878048
"HECW2",359.010744965604,1.36301597579806,0.234209220604125,5.81965121732724,5.89705516843326e-09,1.68807514909244e-07
"LOC101927482",2.24462731988254,-0.619770245006552,0.69975015123042,-0.885702195157466,0.375778025118682,0.569263731669152
"CCDC150",62.3067475490896,1.55469225814223,0.292185001378021,5.3209174009956,1.03245274560355e-07,2.10796921365146e-06
"GTF3C3",596.635563634681,-0.111859287176852,0.159605293402704,-0.700849481818979,0.483396954130001,0.663616989039121
"C2orf66",6.93265332496915,-0.101202592496946,0.575365764004885,-0.175892621404019,0.860378302244972,0.924295355972597
"PGAP1",613.523313756856,-0.612648034943967,0.146979623964094,-4.16825147881471,3.06945181614247e-05,0.000314658987225495
"ANKRD44",477.721915450096,-0.249518880692495,0.179956053119876,-1.38655453021233,0.165577641521921,0.32817190211552
"ANKRD44-IT1",49.6690506621086,-0.516647279552485,0.348736482715592,-1.48148331235488,0.138477828531861,0.288785769726718
"SF3B1",5764.03709605806,-0.186224798097678,0.12953670487046,-1.43762185616739,0.150541376089258,0.306339653276625
"COQ10B",390.678463218157,0.0366624487562335,0.204394555355548,0.179370965593768,0.857646427740845,0.922524696762388
"HSPD1",4612.74309653188,0.807033782698568,0.193045153185162,4.1805441337576,2.90812359491467e-05,0.000300264289838974
"HSPE1-MOB4",842.361516704929,0.134183997643522,0.165809289042647,0.809267070730935,0.418361542921456,0.608627610550718
"HSPE1",660.228578965211,0.701316004561075,0.189584915828927,3.69921837660288,0.000216264464408328,0.00168905393423018
"MOB4",462.766974410881,-0.346938171992453,0.147124324466895,-2.3581292437507,0.0183672969474299,0.0641970143217919
"RFTN2",74.4896251580983,-0.832496618939872,0.264869825387562,-3.14304061522202,0.00167202638118057,0.00923583216729699
"MARS2",182.796742217485,0.0721012751626291,0.187545098282036,0.384447665244767,0.700646678016831,0.825965584281212
"BOLL",0.65532132750121,-0.338019088401161,0.672131015064192,-0.502906547719537,0.615029977392425,NA
"PLCL1",1650.7634727102,-0.116202466061223,0.244798712340221,-0.474685773263893,0.635010959736228,0.780068673796056
"SATB2",382.612090688381,-0.495722286495429,0.185079400445963,-2.67843036718807,0.00739681102222017,0.0313483895703617
"SATB2-AS1",0.505421598606217,-0.645264096002952,0.578461751534953,-1.11548273380347,0.264643613407632,NA
"FTCDNL1",19.1144893212781,0.521381114010025,0.39835296567282,1.30884205450664,0.190587858217987,0.361389721470869
"C2orf69",270.370972506436,-0.196262206968221,0.192417590438506,-1.0199805876425,0.307737667417072,0.499254580166234
"TYW5",265.757492990505,-0.0736236329483651,0.166485557017712,-0.442222342089005,0.658328320152375,0.796223887119865
"C2orf47",215.995811352262,0.322515601616525,0.199844540572439,1.61383243541557,0.10656377703288,0.239636930550567
"SPATS2L",1281.15588280018,0.662841418140226,0.157208401543891,4.21632312033378,2.48317889211155e-05,0.000262672299878683
"KCTD18",229.317850686833,-0.139487365818947,0.1731277457415,-0.805690417913821,0.420421375890204,0.610354455396321
"SGOL2",44.2961867190886,-0.223717176706603,0.272176922218202,-0.821954980177383,0.41110251984525,0.602478713159688
"AOX1",4787.25500632703,2.1292879479465,0.578224902091822,3.68245632494114,0.000230997451724532,0.00178842629686293
"AOX2P",3.81674879196926,0.76656944915637,0.642520988684735,1.19306522690499,0.23284382867056,0.413522191870255
"LOC101927795",0.300965920321543,-0.145102071018866,0.537086877657821,-0.270164990162561,0.787033325321639,NA
"BZW1",1996.86919970015,-0.020283053328045,0.168323220810844,-0.12050062510887,0.904086584488994,0.949556592825006
"CLK1",1917.8464888692,-0.397627678032566,0.164282135527703,-2.42039511329285,0.0155036511611658,0.0562984958708507
"PPIL3",147.521753916501,-0.271660291725746,0.200343113393194,-1.355975192382,0.17510706130333,0.341085978941425
"NIF3L1",268.835895762491,-0.19894876251059,0.154081716281011,-1.29118994331392,0.196637821469453,0.368790090457077
"ORC2",424.701276075188,-0.259887257857096,0.168520228464831,-1.54217247522503,0.123031686830171,0.265697817412451
"FAM126B",990.514839076395,-0.300689689944766,0.136730340453995,-2.19914386921269,0.0278676940409043,0.0887023066750123
"NDUFB3",510.789017102505,-0.436285099111995,0.181054432433565,-2.40969024203306,0.0159660696625105,0.0576250035008212
"CFLAR",4815.1730526332,-0.116112569769483,0.143015408567014,-0.811888529585084,0.416855596817083,0.607479505442376
"CFLAR-AS1",0.658114180633551,0.215249734780977,0.659721292060886,0.326273742217056,0.744217252830658,NA
"CASP10",519.440048253217,-0.240628075264601,0.16495824208663,-1.45872114191319,0.144641874668129,0.297519477466326
"CASP8",301.039931101146,0.18855843214827,0.18618960396076,1.01272266623441,0.311192648166301,0.503108913475037
"ALS2CR12",74.1204383220512,-0.117739543948917,0.329762133296021,-0.357043856952566,0.721058973540297,0.839462719505712
"TRAK2",1945.21439526853,-0.206323248691799,0.157762784969424,-1.30780683626868,0.190938834901786,0.36180664357677
"STRADB",683.772880160424,0.799564847705787,0.2899016054712,2.7580559493839,0.00581462448320612,0.0257930102811907
"ALS2CR11",26.0350682613315,-0.915420108774524,0.402203715153325,-2.27601107171662,0.0228453469576003,0.0761641228383815
"TMEM237",233.132920045997,-0.69355084328769,0.187405500481775,-3.70080302608373,0.000214918260254456,0.00168055093282039
"MPP4",3.82087802301628,-1.18736136634556,0.660677142606226,-1.79718850520798,0.072305698765042,0.181134286312631
"ALS2",1015.46544124991,0.156022793979371,0.126965527806059,1.22885949182756,0.219124491512219,0.397154266760089
"CDK15",7.33286562002337,-1.84341198332575,0.574057932715221,-3.21119503497957,0.00132184188731199,0.0075988444373367
"FZD7",219.896920916456,0.236861245180668,0.312452254414707,0.758071807240958,0.448407996291549,0.634059981756953
"KIAA2012",0.674272672087838,-0.0086296566379822,0.640226482360673,-0.0134790685417487,0.989245584970688,NA
"SUMO1",757.878239488029,-0.0610464811704587,0.152641842383238,-0.39993281145801,0.689206004511884,0.817491369907917
"NOP58",490.316169339699,-0.183605314417197,0.166457788343753,-1.10301426111725,0.270020972069372,0.457630973177382
"SNORD70",3.45140661594867,-0.462236721035726,0.703566220990867,-0.656991065296932,0.511186661463267,0.686208338917508
"SNORD11B",1.75054666476355,-0.768286308775534,0.734078529222596,-1.04659961869361,0.295284277858525,NA
"SNORD11",5.53974489116424,0.346754057784594,0.579840686482947,0.598016085914648,0.549829199837148,0.715921081895538
"BMPR2",3079.84102646279,-0.243646814214896,0.128083353583064,-1.90225198980981,0.0571382189466535,0.152378960361683
"FAM117B",480.736169365536,-0.236410657139109,0.176900480497016,-1.33640483324237,0.181416987411215,0.349620532825944
"ICA1L",187.35973915374,-1.04356998007798,0.225759223445326,-4.62249100679914,3.79159254601835e-06,5.151934909857e-05
"WDR12",345.951772265853,0.397840009032543,0.19633404999534,2.02634239471954,0.0427297096649976,0.122799279574586
"CARF",462.996281331042,-0.41400004993685,0.188917346435046,-2.1914348139502,0.0284203421029715,0.0900291697744995
"NBEAL1",2914.33727312328,-0.0921112166214264,0.141846296413085,-0.64937343413733,0.516097030922858,0.690244526329889
"CYP20A1",1045.78083638764,0.162736562405818,0.148487602980974,1.09596059966481,0.273096017306871,0.460957189842381
"ABI2",1358.51681724073,0.0317505259511902,0.121442881773317,0.261444108436551,0.793750045866798,0.884806484376425
"RAPH1",1777.19221674521,-0.34504543679067,0.158126929044554,-2.1820789088584,0.0291037095049278,0.0915422702179094
"CD28",30.9049194498917,0.366128583825885,0.350463422038192,1.04469842158303,0.296162374580889,0.488009155058811
"CTLA4",2.11343580423325,0.919395792917034,0.734026154902326,1.25253819196589,0.210373820767646,0.386662856531542
"ICOS",3.82874606662288,0.0427924474480721,0.641835222451927,0.0666720147962544,0.946842813682118,0.971502504422568
"PARD3B",994.169541490769,-0.02608407518532,0.195991707796201,-0.133087646812299,0.894124064652351,0.943708620705085
"NRP2",237.092311305569,0.569437075433224,0.212171802533737,2.68384897820095,0.00727799740339357,0.0309520393480552
"INO80D",1630.11457343882,-0.00701491823352895,0.123165423174356,-0.0569552562134137,0.954580837616537,0.976283374493257
"GCSHP3",211.160605232104,0.0328529746142384,0.181224762012682,0.181283033562155,0.856145422643062,0.921669637967404
"NDUFS1",3815.31324077002,-0.114460013901574,0.186520794785434,-0.613658193089108,0.539441220231815,0.708163532828625
"EEF1B2",1445.9248003458,0.188408317978959,0.16427653739495,1.14689730479278,0.251424066744205,0.436116515490037
"SNORD51",1.8257128266277,0.243867345304718,0.72074792941245,0.338353168081269,0.73509706146981,NA
"SNORA41",5.19401458216046,-0.32999064616808,0.565995638485861,-0.583026835773617,0.559875234938438,0.723396931509478
"GPR1",5.73779230867509,0.158627522759862,0.563284969110773,0.281611495883298,0.778241424394621,0.87556096763485
"GPR1-AS",0.221212657562689,0.470111888801184,0.515808219769556,0.911408292429329,0.362080285980784,NA
"ZDBF2",682.711359856582,-0.275492924931478,0.15013543360947,-1.83496272870591,0.0665112120845454,0.170523704676627
"ADAM23",21.5758407729173,0.286947184240082,0.382389509583278,0.750405481972539,0.453010530290447,0.638447144827392
"DYTN",0.197914021468784,0.452558243411317,0.508823776086023,0.88942039401635,0.373777188559716,NA
"MDH1B",92.0911043611488,0.266118140048611,0.223938557104464,1.18835337464674,0.234694217519935,0.415790153731481
"FASTKD2",937.6616349942,-0.172144883167932,0.159736246152193,-1.07768203719972,0.281175677396178,0.470669382184934
"MIR3130-2",0.430601310515003,0.382956448982433,0.601835444585015,0.636314215834353,0.52457164108825,NA
"CPO",33.0681198537021,0.150374590865098,0.335681646958589,0.447967865468823,0.654176388320318,0.793063815448692
"KLF7",677.087048820249,0.324734059923513,0.183854632999903,1.76625442951815,0.0773531731604824,0.190321076964343
"MIR2355",8.29233024086002,-0.0747843960858188,0.500489488355676,-0.149422511013204,0.881220249906441,0.935851412549119
"LOC101927865",2.08067430212037,-0.536747037714274,0.70482415169197,-0.761533265319843,0.446338617628084,0.632229626937559
"CREB1",978.596551100548,-0.358843666146107,0.154190397392385,-2.32727635582207,0.019950561362422,0.0684838694733913
"METTL21A",116.996736097927,-0.478878466120912,0.23385969452167,-2.04771697448933,0.040587739621499,0.118049308049458
"CCNYL1",376.921567647799,-0.228842594406347,0.152169619717741,-1.5038651922166,0.132616081046564,0.27923678534162
"MIR4775",7.21049875004288,0.19656501954325,0.547789915901675,0.358832855146118,0.719720132435642,0.83851720772878
"FZD5",544.011933741099,1.41334574818208,0.252900048444818,5.58855467554592,2.2896728876697e-08,5.52115703701634e-07
"PLEKHM3",605.727447064509,0.195895579100563,0.151943607935097,1.28926502248282,0.197305966586036,0.369653700675015
"IDH1",1246.1978449187,0.779072326557469,0.255150392562036,3.05338478508533,0.00226275592720777,0.0118652279203878
"IDH1-AS1",5.01464767903067,0.0705341214687071,0.570318883018082,0.123674883593975,0.901572698946788,0.948263951514515
"PIKFYVE",2013.64133208473,0.132824744624388,0.141953891654018,0.935689350089248,0.349433155523269,0.542534389433479
"PTH2R",5.07271916467759,-1.03136745464838,0.59960149016795,-1.72008821118755,0.0854164083023163,0.204581440313071
"MAP2",243.472898003829,-0.67557127105691,0.246740202997623,-2.73798620107085,0.00618166696129284,0.0270897580801508
"UNC80",26.6061405764401,2.09745978318528,0.383234674446157,5.47304281956348,4.42373167349595e-08,9.88774727934369e-07
"RPE",897.091420868972,-0.261549939432437,0.130757268917754,-2.00027074285982,0.0454710364731898,0.128603624750116
"KANSL1L",1840.87829390558,0.127819439137927,0.126937461897059,1.00694812412102,0.313959703996284,0.505953169073847
"LOC101928020",78.1187720481956,-0.511635539043397,0.280335655451476,-1.82508192980096,0.0679886666358596,0.173245457148638
"ACADL",475.402407542836,-0.107780629399066,0.144417755328982,-0.746311484716982,0.455479275346828,0.64022140784572
"LANCL1-AS1",1.22914770712874,0.197915710970686,0.725438958607906,0.272822004694205,0.78499004370445,NA
"LANCL1",1368.32055100604,-0.411871767170184,0.130767110141983,-3.14965870793494,0.00163461296768638,0.00906934596409729
"CPS1",133.608945139739,0.552878808717847,0.210894291158798,2.62159210512505,0.00875201097334484,0.0358803129937379
"CPS1-IT1",1.71340075685719,0.735949897969704,0.734091834960531,1.00253110431241,0.31608715175544,NA
"ERBB4",1865.14589016642,0.254511094876173,0.358374431941725,0.710182067111192,0.477591239916961,0.658816153133303
"MIR548F2",18.843441155631,0.0385894720835058,0.426929182637443,0.0903884617235847,0.927978525371169,0.961762011088462
"IKZF2",385.510739440359,-0.653097883495398,0.213123130701215,-3.0644157738608,0.00218095575821376,0.0115133765828594
"LOC100130451",2.88112817271414,-0.51170746449203,0.686239811401192,-0.745668578229534,0.45586764490592,0.640445467981482
"SPAG16",386.074136261617,-0.452510948895666,0.149809358491302,-3.0205786437697,0.00252292180097035,0.0129383993878993
"MIR4438",0.385566333465895,-0.236648410738252,0.548885800502497,-0.431143255157273,0.666364210855463,NA
"VWC2L",2.21824616608852,-0.840483983361264,0.704006584409379,-1.1938581285662,0.232533468806584,0.413083407660398
"VWC2L-IT1",0.201800959002293,0.454593398799193,0.509617898173563,0.892027930000941,0.372377962134283,NA
"BARD1",128.429985612797,-0.837227974265576,0.247179046503134,-3.38713166067238,0.00070627484945094,0.00453405296795063
"LOC101928103",9.67378270851809,-0.190664198856752,0.496116445109126,-0.384313402098198,0.700746175873608,0.825974189931272
"ABCA12",24.7953055349433,0.22447110665456,0.493150018482802,0.455178136959532,0.648981087957627,0.789882196211081
"ATIC",342.029940978174,0.592714074469032,0.225450637727701,2.62901928529877,0.00856315045577431,0.0352536766030406
"FN1",4572.67183683486,-0.677356204808536,0.18541081331368,-3.65327238850183,0.000258919308220567,0.00196879225435289
"LINC00607",2.32121525469584,-0.135318299899502,0.732501926015528,-0.184734394673296,0.8534373674099,0.920525734252511
"MREG",137.290096532573,-0.656164939318821,0.302020760548061,-2.17258223616189,0.0298117740585806,0.0932898411486349
"PECR",458.992989537255,0.300933183644997,0.187226590614853,1.60732074785281,0.107984025216547,0.24213550317682
"TMEM169",57.4639164966817,-0.283689929742241,0.258796708094765,-1.09618832415118,0.272996368154565,0.460838769589308
"XRCC5",3705.81327239383,-0.227556380669633,0.132777171077573,-1.71382157657725,0.0865614994590139,0.20669197065945
"PKI55",175.338706378373,-0.748417670853811,0.178544766400739,-4.19176482145664,2.76792845204008e-05,0.000287970452130419
"MARCH4",0.789841141922867,0.3843457969543,0.659253872754122,0.58300119701784,0.559892494410191,NA
"SMARCAL1",222.28454244411,0.148539058009738,0.173461714610378,0.856321859514533,0.391819773306556,0.584475937935576
"RPL37A",3466.53442114678,-0.268526672142638,0.14773585946339,-1.81761336156292,0.0691232479791869,0.17522439091565
"IGFBP2",616.171179127506,-0.0389740805003589,0.233977620275234,-0.166571830478969,0.867706960013372,0.928688076334741
"IGFBP5",19944.5915989744,-0.192694753407613,0.201986092012751,-0.954000107073948,0.340083588181094,0.533243324531201
"LOC101928327",0.223156126329444,0.47111425089395,0.51618162712684,0.912690855573951,0.36140515465105,NA
"DIRC3",37.5247873633353,0.40336770182787,0.347940954262403,1.15929929169438,0.246334210380133,0.430260824196522
"TNS1",12520.3219139453,0.539622210394236,0.268586825233493,2.00911645582437,0.0445247848826541,0.126585637868792
"MIR6809",36.4654407912981,0.206262413567388,0.407025711147916,0.506755244000867,0.612326563082175,0.7624923919128
"RUFY4",2.26949010827836,-0.638557114651205,0.733473869866817,-0.870592860747928,0.383976495972371,0.577217642313936
"CXCR2P1",0.823076992671941,0.281236097481427,0.69724164671685,0.403355276905363,0.686686882453435,NA
"CXCR2",6.889987489061,0.43034359762668,0.618889499342853,0.695348035608337,0.48683721763058,0.666611678325152
"CXCR1",2.67078905816993,0.608991338573371,0.689714487316812,0.882961500406528,0.377257073089207,0.570753630898368
"ARPC2",1498.02300686903,-0.167208052198744,0.121297642511175,-1.37849383332688,0.168050870494128,0.331682529824215
"GPBAR1",40.5008336738457,-2.83562163862044,0.368226853708324,-7.70074645578828,1.35273662523294e-14,1.47969738112073e-12
"AAMP",1004.86782906423,0.361839818591183,0.176763025162647,2.04703341243588,0.0406548040353238,0.118209246066475
"PNKD",906.889283890333,0.238436775650055,0.184741741949787,1.29064916858293,0.196825358215269,0.369000432195995
"TMBIM1",2665.39799669976,0.19752153810649,0.202115056676995,0.977272754212239,0.328434137896148,0.520651822945267
"MIR6513",48.5269382998887,0.695401294815476,0.296313930381854,2.34683969774666,0.0189333985532959,0.0656948331868748
"CATIP-AS2",9.32679684486993,0.931829976837671,0.49383264783613,1.88693473572627,0.0591691043694176,0.156178358526988
"MIR6810",1.57691398417033,-0.661989379226276,0.733539652355658,-0.902458888351013,0.366813151007624,NA
"CATIP",42.5762068445108,0.298067757584906,0.26998484771145,1.10401661467858,0.269585930507678,0.457012339336826
"CATIP-AS1",8.45732740516643,0.141464402757639,0.504538816045237,0.280383586473067,0.779183228329869,0.876100126949514
"SLC11A1",39.0106134964061,0.451764671732008,0.29942332967882,1.50878247268374,0.131354381310376,0.277507636323588
"CTDSP1",1415.24686015573,0.347333356724881,0.152950550897501,2.27088660149804,0.0231538435596412,0.0768619270375593
"MIR26B",5.9890406942874,-0.139430659651517,0.572999620054745,-0.243334645908134,0.807746167256068,0.893187437446988
"VIL1",441.91796311967,1.94140029747281,0.566706364421667,3.42576053377138,0.000613080641124743,0.00402958004472053
"USP37",549.461907437881,-0.351966680613917,0.153183938879913,-2.29767352365731,0.0215803775558194,0.0730160346540423
"RQCD1",472.205679995923,-0.0807002702586432,0.13604556688953,-0.593185592913678,0.55305695330063,0.718141464661207
"PLCD4",224.48137330515,2.22009362482113,0.331617896958134,6.69473404537455,2.16064221233613e-11,1.13419234631478e-09
"ZNF142",484.108499170104,0.149064678063192,0.202275743791716,0.736937980149929,0.461160066010315,0.644688997035697
"BCS1L",264.270513179847,0.127430120649045,0.173274420188197,0.735423731388857,0.462081473337845,0.645192698594147
"RNF25",174.188056515671,0.0358447774745811,0.181292206131297,0.197718248563986,0.843265511275891,0.914643181408262
"STK36",816.598968759153,-0.101928546969945,0.18262891437458,-0.558118342426792,0.576763576170117,0.735798203115122
"TTLL4",330.02306907525,0.0033170792683788,0.172282051448793,0.0192537715942205,0.984638662008042,0.992240092749226
"CYP27A1",547.172490142897,2.09351217758067,0.379167850952055,5.52133355273675,3.36436422262118e-08,7.74991193869679e-07
"MIR9500",0.29537843081812,0.200163294463507,0.538595766549164,0.371639190084936,0.710161506224387,NA
"WNT6",1.15176049909695,0.22120813172656,0.733439084394603,0.301603959256072,0.76295398942302,NA
"WNT10A",18.1456153846784,-1.88622078722342,0.446413568832749,-4.22527655724126,2.38647514922102e-05,0.000254644051344674
"FEV",0.244511293656594,0.474027473708148,0.517338456981119,0.916281144986381,0.359519454749395,NA
"CCDC108",13.2576880266884,0.803484813003976,0.479576961083321,1.67540327873336,0.0938551337586045,0.219333649329662
"IHH",33.702241840801,1.33463260091101,0.506992870844547,2.632448457683,0.00847718844867895,0.0349512212729278
"MIR3131",1.25058473829258,0.259803912087022,0.716173706010407,0.362766616404158,0.716779231740999,NA
"NHEJ1",338.72463955887,0.528976653315417,0.246540964151652,2.14559335052342,0.0319054364236325,0.0982400448458444
"SLC23A3",750.509484604894,1.16577963821791,0.348132601293789,3.34866551964809,0.000812017613252379,0.00508127352747894
"CNPPD1",1125.16676535243,0.451103753670905,0.176896072297831,2.55010610360757,0.0107690138886858,0.0422898700241612
"FAM134A",1562.0586559184,0.227533416131773,0.143272167608657,1.5881201487317,0.112259172974733,0.248872022399759
"ZFAND2B",328.197171150795,0.348681486179903,0.16896030369122,2.06368879886206,0.0390472320571926,0.114435683831736
"ABCB6",242.474569991144,0.697992876675774,0.22844275251173,3.0554389185095,0.00224731373405389,0.0117968908613338
"ATG9A",666.9827409912,0.622206874182382,0.191094480226273,3.2560169893219,0.00112986990526606,0.00670328097152984
"ANKZF1",536.23558182996,-0.0795174214395867,0.169235580563885,-0.469862313673273,0.638453390833449,0.782813123454574
"GLB1L",346.180210865351,1.57677163326662,0.304375927729603,5.18034275912702,2.21478555649608e-07,4.18585918882175e-06
"STK16",329.097806639495,0.156946646988192,0.156054660753314,1.00571585770378,0.31455227279288,0.506741278697103
"TUBA4A",525.746091466901,0.324790128635407,0.18712361776317,1.73569821125665,0.082617209956329,0.199684603252058
"TUBA4B",17.6439846357659,1.58660024574637,0.436979694400347,3.63083288783843,0.000282508068541741,0.00212341957084349
"DNAJB2",811.618783612257,0.457952276625475,0.149998364267251,3.05304847064561,0.002265293452605,0.0118753536283818
"DNPEP",558.921473605796,0.475609979385826,0.173986072428008,2.73360949384397,0.00626442911184091,0.0273972575407293
"DES",458.667091685725,-3.06268665505651,0.608445851215677,-5.03362238223377,4.81297308985436e-07,8.3991099019027e-06
"SPEG",44.1586295068766,-0.617447623891129,0.43175904176316,-1.4300745651317,0.152695619343005,0.309308941313474
"LOC100996693",1.89537252450748,-0.141011871968378,0.718276257994745,-0.196319828755093,0.844359842266919,NA
"GMPPA",321.089326547943,0.653212966948239,0.217382885054281,3.0048960238297,0.00265671651735104,0.0135113011453853
"ASIC4",0.310579770792726,0.138727083566847,0.540886845131802,0.256480786721745,0.797579614361494,NA
"CHPF",332.80014576079,-0.0609510205732031,0.192426357563876,-0.316749853527578,0.751433417350246,0.858948484366683
"TMEM198",44.9995445847914,1.15796793153775,0.321611966749203,3.60051257806819,0.000317590463735952,0.00233863154567504
"MIR3132",0.312731190144339,-0.50419773748056,0.53416122999904,-0.943905527328268,0.345217927235475,NA
"OBSL1",1380.56292897681,-0.302259551671858,0.176266570495117,-1.71478659182418,0.0863843606995575,0.20635219906082
"INHA",12.1720635135434,-0.780378598009851,0.511534180989083,-1.52556491239928,0.127118256030125,0.271277978536224
"STK11IP",236.532620915777,-0.00673458537800111,0.225843189617685,-0.0298197408095486,0.976210814877564,0.988274016612518
"SLC4A3",119.004190334592,-0.637770181886928,0.242825907785004,-2.62645031456695,0.00862805877403715,0.0354612491174743
"EPHA4",619.864994555356,-1.00100809212726,0.143175607919978,-6.99147087042039,2.72019111523466e-12,1.74627350938671e-10
"SGPP2",299.822875350079,-0.422404533784808,0.176754552115367,-2.38978022760685,0.0168584574411,0.0601035318093112
"FARSB",375.725441660624,-0.175173922331809,0.183626385288719,-0.953969235174889,0.340099215359838,0.533243324531201
"MOGAT1",33.6954340830127,0.857941617933489,0.467170569360954,1.83646332667547,0.066289161178141,0.170097209812765
"ACSL3",1354.26897257554,-0.412198563224811,0.188028101476307,-2.19221786524686,0.0283637790725012,0.0898790733516061
"KCNE4",83.8758702854055,-1.29475122416411,0.267639768643318,-4.83766381478837,1.31374099502798e-06,2.04118869341381e-05
"SCG2",3.05798092053465,-0.406433864279643,0.665410511445863,-0.610801689015263,0.541330875112894,0.709835155016773
"AP1S3",230.65874453059,-1.41189569558896,0.234327149460471,-6.02531844406333,1.68776982613267e-09,5.54472033484526e-08
"WDFY1",963.926207633357,-0.1985018535009,0.150407846905277,-1.31975729714362,0.186916063161319,0.356672499434618
"MRPL44",323.744980339149,0.605124738495095,0.195958203076167,3.08802963589071,0.00201488376411138,0.0107938232835296
"SERPINE2",536.724535659008,0.850973154344703,0.343745419645265,2.47559125361694,0.0133015764692656,0.0500951850871747
"FAM124B",22.2254516932499,-1.69150033817529,0.406754890583111,-4.15852489382589,3.20309330524402e-05,0.000326989399982679
"CUL3",1301.07202543834,-0.146605565556211,0.140920939216269,-1.04033911760422,0.298182376437188,0.489709994872314
"DOCK10",435.892246604653,-0.0736600817607497,0.231094690543518,-0.318744154560654,0.74992052913584,0.858329570379362
"MIR4439",0.643358515036723,0.58964795457512,0.649854456547029,0.907353867677059,0.364219696580981,NA
"NYAP2",2.32247359775012,-0.467699846610812,0.727950506563091,-0.642488524142921,0.52055603812489,0.693460826403956
"LOC646736",6.72486493052343,-2.34065213675357,0.715180435721365,-3.27281343258877,0.00106482738250852,0.00639157576625283
"MIR5702",0.366138917896205,0.0492425038232121,0.548951030598314,0.0897029080527304,0.928523304969234,NA
"IRS1",566.258442805608,-0.959391197442643,0.16317134240577,-5.87965498902897,4.11122490471155e-09,1.22897379594278e-07
"RHBDD1",544.493928936462,-0.255803557271017,0.157256693369069,-1.62666244463545,0.103808809086592,0.235442659784023
"COL4A4",3517.18446789144,-0.412456842327905,0.185586560290125,-2.22244995372033,0.0262529126255731,0.0846003998039369
"COL4A3",3620.52922280953,-0.0915062917936313,0.182420357356352,-0.501623246000318,0.615932564394429,0.765183122465673
"LOC654841",23.7755604021629,-0.235016872347981,0.336338083920841,-0.698751891573758,0.484707098368433,0.66474504350031
"MFF",1102.34640651061,-0.325549085148646,0.128182616049019,-2.53972882737976,0.0110938447057738,0.0433414716608528
"AGFG1",1808.57748377994,-0.146481334742021,0.135980173821196,-1.07722567655071,0.281379456918363,0.470889723629191
"SLC19A3",157.812715175055,1.13038299219205,0.335858304640338,3.3656544339511,0.000763623077435631,0.00483718533037517
"CCL20",5.81533766553845,1.16037531342972,0.592077079539733,1.9598382601329,0.0500146977542674,0.138173140859267
"DAW1",3.1832262385343,-0.288048051203544,0.692367562454251,-0.416033429097247,0.677385541717242,0.809670283061083
"SPHKAP",2.76518022301728,0.308653221198216,0.712210642225562,0.433373503425497,0.664743446704893,0.800789742528123
"PID1",94.4429180188614,-0.329876171693571,0.244118594805185,-1.35129473425334,0.176601038160396,0.343156105111104
"DNER",372.133607865909,-0.0449810110737531,0.204560923193688,-0.219890536137065,0.825956407009288,0.903425867227633
"TRIP12",5305.09717792377,0.0170799499078855,0.123845971544525,0.137912842015575,0.890309300935382,0.941529186237541
"FBXO36",128.520461689643,0.0933327581340925,0.207908693810709,0.448912243270922,0.65349496367266,0.792760936609874
"SLC16A14",69.7757488233837,-0.525886895746325,0.319089483341599,-1.64808595457012,0.0993350340822352,0.227749410694399
"SP110",262.949268916148,0.0072168059239015,0.154919265893745,0.0465843023607619,0.962844543348584,0.980167936391487
